"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC104828699",11.753384412454,-2.88254540021016,1.11482398694292,-2.58565068026092,0.00971953791971256,0.0739190888210677
"CSPG4",54.4071756216496,-2.87085807414268,0.918201603109914,-3.12660973844872,0.00176834494477635,0.0320477316280181
"LOC104836845",3.54985382690406,-2.86936000763916,1.12109623540399,-2.55942346163098,0.0104845940404811,0.0764750070164911
"F3",15.0746844044369,-2.86905663355621,0.801328408401467,-3.58037554075933,0.000343100739117565,0.0155549626666047
"DOCK5",93.5824044064351,-2.86754385547664,0.776337510723691,-3.69368195645159,0.000221030220939972,0.0128742736480159
"LOC104833305",27.5690645023399,-2.86347341142869,0.60610963715125,-4.72434892288989,2.30853758159419e-06,0.00190431415806008
"PLXDC2",389.484870473423,-2.84920575482772,0.670235320918722,-4.25105282562875,2.12767972230791e-05,0.00456712965698665
"SENP8",14.2198145485287,-2.84412089322782,0.807580449228895,-3.52178027086153,0.000428659280673203,0.0174580894929996
"LOC104835836",21.4096765362536,-2.84161563157468,0.98489191654261,-2.8852055579357,0.00391158168132502,0.0465364149934593
"MGST2",15.0362440571006,-2.84019993653831,0.999921171543568,-2.84042384276545,0.00450536291609091,0.0494789644231152
"GPA33",13.8233552738429,-2.83347753844761,1.03962696234303,-2.72547523398367,0.00642089933205033,0.0583171135110744
"KLHL26",29.5716198858788,-2.83306559544039,0.85006994256684,-3.33274411148542,0.000859939941258172,0.0234681154014447
"LOC104834049",11.9576645323789,-2.83173715751331,1.07641502543476,-2.6307112875627,0.00852063866281321,0.0682559615045464
"KCNA3",6.49562527792573,-2.82902709454058,1.08570118914887,-2.60571428199169,0.00916829052501913,0.0711151030546838
"ACVRL1",18.635769215927,-2.82710173442309,0.940037651645171,-3.00743457400387,0.00263462830026877,0.038586750729604
"LOC104833297",3.99724027464627,-2.82507750270976,0.931355808595618,-3.03329562841259,0.00241898498383551,0.0375987092723089
"CD276",35.28191917836,-2.82500811572263,0.990091201036962,-2.85328070056969,0.00432703817439193,0.0485200293371582
"MTSS1L",16.3469875267798,-2.82086728345694,1.08221453913596,-2.6065693829147,0.00914542933534013,0.0709901297041384
"TOM1L1",33.0989689943837,-2.81657243826287,0.949751277694898,-2.96558952265782,0.00302103406422141,0.0408915021828896
"LOC104828599",36.8651029796184,-2.80975548271249,0.750577001084549,-3.74346066912859,0.000181503024105048,0.0115533964082146
"SCML4",82.1664524933052,-2.80745940185988,0.868273988839813,-3.23337959900331,0.00122334890649027,0.0273508340616539
"UBXN11",17.7830640983946,-2.80462375457657,0.901235592931907,-3.11197624302935,0.00185839453707219,0.0328514180519754
"LOC104835498",10.824071414156,-2.80129418879563,0.96368184743659,-2.90686619888827,0.00365069314352036,0.0447529026614768
"LOC104830872",17.9552070798325,-2.79832718544381,1.0253679052361,-2.72909574324883,0.00635082622585132,0.0579552378533185
"CRYL1",78.2890442261229,-2.78805610917768,0.787527931491283,-3.54026314202996,0.000399728259101914,0.0169126872828204
"ISLR2",9.05486894412099,-2.78209371064789,0.907784469367499,-3.06470732263829,0.0021788310228496,0.0363454663426515
"LOC104843177",35.4126179064923,-2.78059527554863,0.828466474917247,-3.3563159883161,0.000789882643961749,0.0226994143420483
"TNFRSF11A",45.0233491434714,-2.77497066602242,0.796250023296472,-3.48504940010432,0.000492046190775944,0.0184833636949335
"ABHD12B",15.6884308995191,-2.77304305350579,0.97746343034349,-2.83697882439583,0.00455426324011599,0.0494789644231152
"BATF3",7.75455113395038,-2.77290618902332,0.950756022758896,-2.91652760818377,0.00353951396637802,0.0442749004334764
"CDH3",11.4046897356944,-2.768644811199,0.863397790832213,-3.2066850767945,0.0013427390114071,0.0286177151437726
"LOC104832466",24.6360892799472,-2.76388397916082,0.732293896268928,-3.77428242027271,0.000160468890413671,0.0111040249300723
"BHLHE41",55.1827771826831,-2.76294339969473,0.753358806403847,-3.66749996974698,0.000244933579574086,0.0136017638121316
"TNFSF15",30.9720378976482,-2.75650484242073,0.751171145087386,-3.66960959622598,0.000242921175535783,0.0135906644908796
"MAP7D1",22.2276104095534,-2.75179657249486,0.75490840869182,-3.64520588300698,0.000267177821235439,0.014192809715931
"C1S",20.0344612017261,-2.74695232371616,0.696707462846986,-3.94276288141247,8.0548283516117e-05,0.00855764490931837
"CDK1",10.5501898169703,-2.73736408761889,1.04336302982393,-2.6235969737981,0.0087006672646651,0.0688590054851373
"GAD2",64.1526194933289,-2.73515061558712,0.835139074342109,-3.27508399453321,0.0010563056192216,0.0253658048013078
"HTRA1",35.7930218270654,-2.72991610248091,0.752211236624721,-3.6291881449823,0.000284313972325666,0.0146507254815625
"LMO3",105.543562095042,-2.71958106027145,0.673830983155493,-4.03599883094702,5.43704865887256e-05,0.00696436442291739
"COL5A2",132.106418697317,-2.71930739706242,0.856917414160156,-3.17335994359216,0.00150685583904915,0.0300742119831479
"KCNMB1",14.9676485459791,-2.71660410865392,0.931595134820616,-2.91607803337983,0.00354461835097493,0.0442782610636036
"LOC104836866",5.83561533350334,-2.71618423769597,1.08311399524227,-2.50775472353527,0.0121500973342319,0.0824482088783555
"INHBA",25.8327864711104,-2.71150016401105,0.954342311566765,-2.84122387863064,0.00449407508455446,0.0494789644231152
"PPARGC1B",99.4054298505361,-2.7079152665249,0.789486553124172,-3.42997009361221,0.000603647778175304,0.0199033458647268
"SGSH",8.49499012689515,-2.70649537092794,0.923140001759162,-2.93183630410378,0.00336964308477493,0.0429757148115169
"CDC45",9.90963432081834,-2.70628909722234,1.08525108568857,-2.49369858543403,0.0126419845483573,0.0841354483087636
"PARM1",5.13955670031425,-2.70330920092686,1.09043853471669,-2.47910277824985,0.0131713346646015,0.0862079016815671
"FAM206A",5.76770720944827,-2.69977603066291,0.911208307869077,-2.96285273888308,0.00304802352171253,0.0410733452013699
"GPRC5B",27.4101593486164,-2.69969026240383,0.779859767257885,-3.46176373721186,0.000536648031620728,0.0191337762596163
"ENO2",113.942766236205,-2.69460597551301,0.703779668837993,-3.82876359580274,0.00012878864261385,0.0101323593188433
"GNG10",5.67808809836494,-2.69252308922906,1.07190682263155,-2.51190031855462,0.012008300263277,0.0818026568453026
"SV2C",52.4941117975076,-2.69008603441615,0.892357096969547,-3.01458468089928,0.00257331364264882,0.0384344486939248
"PDCD1",11.7665093545211,-2.68411730417158,0.857693152312821,-3.12946103968965,0.00175127294519044,0.03192355084491
"MEX3D",25.6714252882625,-2.68339527050799,0.868779454399532,-3.08869559117585,0.00201037312200343,0.0347210254470148
"NLRP6",15.5666665003215,-2.68310491678208,1.0114098141033,-2.65283654495768,0.00798185130260687,0.0661769608678827
"ANXA1",86.5413614605703,-2.68237646693508,0.627038750406946,-4.27784800412132,1.88708798638441e-05,0.00430184319565191
"SH2B2",75.8566886826086,-2.67952082460274,0.618684970310542,-4.33099388733783,1.48437803078748e-05,0.00371730669710063
"BCL2",155.859843283655,-2.67049373601139,0.709256619695255,-3.76520100321208,0.000166415155350876,0.011183159209035
"TMEM246",4.30870019844443,-2.66954064550695,0.941042820158488,-2.83678977015876,0.00455696063471095,0.0494789644231152
"CD101",71.0307873547925,-2.665421406142,0.601178246104026,-4.43366243442014,9.26456468387755e-06,0.00369376487284426
"IQCK",40.447681385395,-2.66440846208409,0.843471037767477,-3.15886182545914,0.001583865643977,0.0305541063262683
"EXPH5",35.9789433057749,-2.66361542878284,0.850475448499854,-3.13191337090467,0.00173671111067861,0.0318698737103005
"CCL20",5.82487859206937,-2.66131877249038,1.05695719144344,-2.51790592280841,0.011805484874432,0.0808925667161407
"PLCXD1",17.7400658100653,-2.66066306190429,1.0046777930366,-2.6482749796455,0.00809036886884192,0.0665320561082716
"JDP2",18.4440960318521,-2.65944396951433,0.829869542543286,-3.20465306072564,0.00135225370093696,0.0286177151437726
"ABRA",11.6902283703961,-2.65672391840449,0.825425834691058,-3.21861008796612,0.00128813513457636,0.028050942744253
"RORC",9.05864811240056,-2.64931022716451,1.00665338416251,-2.63179985171221,0.00849338819151648,0.0682455744830942
"PLEKHG7",34.4775815260527,-2.64814754796163,0.951810004439553,-2.78222285499186,0.00539879539666168,0.0531690355637524
"CDH1",29.402757053422,-2.64695670301394,0.669636023192757,-3.95282901656562,7.72326261300182e-05,0.00837456455294363
"LOC104832337",51.955177319485,-2.64657488869042,0.782084885638189,-3.38399953418201,0.00071438124366428,0.0216537807517605
"CPA2",22.6965658243129,-2.6405449237234,0.923999435908874,-2.85773434604544,0.00426677439801808,0.0483598417223644
"SLC26A11",19.175938154266,-2.63550656548956,0.754873270574393,-3.49132320380633,0.000480634444222857,0.0182502277412852
"EDNRB",29.3665447633268,-2.63347932219502,0.661850256210943,-3.97896547970163,6.92157888192671e-05,0.00774480496596863
"CFAP36",122.008917655434,-2.62992882361693,0.747063849701122,-3.52035348072201,0.000430972028110996,0.0174580894929996
"SLC39A8",40.6711594393931,-2.62249067723422,0.747334256545628,-3.50912681208546,0.000449580491095267,0.0177654359635556
"CYTH4",54.682265046562,-2.61851485996101,0.792387160615532,-3.30459021815412,0.00095115357529003,0.0245399357042875
"KCNA4",7.26462749548798,-2.61449396379994,1.07963644852322,-2.42164292190781,0.0154505240904467,0.0935434161963705
"RAB31",116.418797630438,-2.61178388620041,0.726107821893839,-3.59696426267429,0.000321952696554626,0.0154297986337494
"LOC104839874",32.8331464577552,-2.61155209698662,0.678328727815827,-3.84998009062013,0.000118127426567195,0.0100368047235865
"LOC104834195",56.1850115778817,-2.60739995225926,0.778170447972445,-3.35067973739294,0.00080613475230674,0.0229160143912494
"BAG3",26.7135376804976,-2.60505087986533,0.804264950785008,-3.23904563704119,0.00119930382032288,0.0271274786713034
"PDZD3",7.4790804646337,-2.60491840336873,1.02798098854351,-2.53401418158471,0.0112764167987198,0.0792976881275915
"CHRNB3",10.0529820926603,-2.59778647429684,1.08793737978087,-2.38780882298582,0.016949155988422,0.0984923882244324
"IL20RA",18.9209446903635,-2.59383680113373,0.852395122840281,-3.04299817259719,0.00234233755558438,0.037215568594617
"MYOF",104.412576128957,-2.59235467067229,0.670333081498198,-3.86726351753125,0.000110063474767993,0.00972813132445166
"SUCNR1",39.2601907428469,-2.58984671622552,0.618834319074231,-4.18504054542402,2.85115205738595e-05,0.00545243951628826
"CDCA7L",27.5583614802275,-2.58579012712271,0.785852093703493,-3.29042850154745,0.00100034920305064,0.0250516021849681
"TP63",199.856672975599,-2.57776619319693,0.770341764964735,-3.34626306197346,0.000819086479005229,0.0230351646689225
"FANCC",48.0726588968338,-2.57520128140347,0.811129994096953,-3.17483177806844,0.00149923389055892,0.0299789773020889
"ADM",14.4869116993774,-2.57307842837685,0.634119506810733,-4.05771845959761,4.95544557971739e-05,0.00659764260854019
"ABCG4",13.6631275758168,-2.55971915516413,0.886600013367226,-2.88711833585762,0.00388787975684061,0.0464162534420539
"MAPK11",79.5486725560605,-2.55760903623755,0.619783052169116,-4.12661983461218,3.68134211797966e-05,0.0057791576711806
"DCLK3",32.0404270943811,-2.55393582669087,0.724730108115837,-3.52398195975413,0.000425113191698044,0.0174580894929996
"TNFSF11",41.2893252634282,-2.55344425342886,0.748155208065402,-3.41298733992859,0.000642549270741365,0.0204179251651289
"LOC104833361",39.389104276727,-2.55259898267821,0.745905516432773,-3.42214788125685,0.000621285125019862,0.0200757994198937
"LPAR2",15.9460110637143,-2.55191148416795,0.938675235433849,-2.71863088301086,0.0065552715435317,0.0588212276721339
"SMPDL3A",19.3783484227326,-2.55050697176824,0.964737081170171,-2.64373270349951,0.00819973805202045,0.067071580630985
"LOC104832281",8.07225566322811,-2.54861561066428,0.891660451304326,-2.85828042158441,0.0042594378902434,0.0483287677773247
"RRM2",8.39197173050053,-2.54818214729318,1.02640602731463,-2.48262586099572,0.0130417986312289,0.0856799737684354
"GNAT1",7.69181634062809,-2.54544012860957,1.0583800345853,-2.405034151657,0.0161709544902816,0.0962182337295697
"GRAMD4",73.4807427115857,-2.53842034289058,0.754627086786055,-3.36380761748385,0.000768751105968266,0.0223731512841989
"MOB3B",70.4282485428203,-2.53797764680214,0.901334907267248,-2.81579868519352,0.00486561451044843,0.0509512575423412
"MXRA7",56.6022087959268,-2.53539057997323,0.810670019167943,-3.12752478816906,0.00176284953849339,0.0320477316280181
"LOC104833480",25.7413817691277,-2.53522308208449,0.92189575433317,-2.75001058435102,0.0059593339739955,0.0563151006453894
"CSF1R",97.3838538608473,-2.53430197187674,0.628606600156477,-4.03161845778566,5.53940642112013e-05,0.00696436442291739
"AXIN2",40.67894356809,-2.53411318018025,0.91759652889982,-2.76168566506959,0.00575038111858267,0.0553852068014055
"LOC104836669",18.277210179778,-2.53384759222024,0.989907471412093,-2.5596812483956,0.0104768207987922,0.0764750070164911
"CYSLTR1",6.38686364794713,-2.52995326872426,0.91305245400947,-2.77087395977583,0.00559060626070061,0.0543456530961636
"USP46",43.6089239464542,-2.52620385537888,0.762516832906824,-3.31298109937931,0.000923072176571506,0.0241514257541769
"ISOC1",12.0628318933691,-2.52499743611936,0.94092627414057,-2.68352314683279,0.00728509320442916,0.0626529929061209
"GPLD1",34.4610434414731,-2.52453553180294,0.861914990412219,-2.92898436607485,0.00340071526539324,0.043094847182417
"NDNF",6.05123061463986,-2.52185221509892,1.0109278705296,-2.49459164062594,0.0126102159832438,0.0841354483087636
"LOC104839859",27.1316797851048,-2.52012616804134,0.935056244178613,-2.69515997965995,0.00703548428232613,0.0613083874743217
"LOC104843234",22.358966581769,-2.51482028693654,0.804912804780969,-3.12433877557813,0.00178205151174248,0.0321498686554163
"DST",622.025114886977,-2.51412506783335,0.532607254506762,-4.72041085914542,2.35368739824881e-06,0.00190431415806008
"RGS14",13.7561321039893,-2.51158856213454,0.89104137735365,-2.81871148295474,0.00482168363774532,0.0508670697109381
"CAD",30.8934534440674,-2.50838333196826,0.9166600853931,-2.73643782677912,0.00621083300969286,0.0573031066631136
"RASAL2",350.842554456763,-2.50659646546592,0.644953262047381,-3.88647769221109,0.000101709268458117,0.0092859889543696
"ANKRD22",15.9483273018581,-2.50639956962152,0.836309402001553,-2.99697643434704,0.00272671790696309,0.0390215277620557
"ABCA4",125.068731875825,-2.50457569451813,0.644578815913877,-3.88560038382143,0.000102077301693706,0.0092859889543696
"RAPGEF3",31.2657881939226,-2.49640182374547,0.797193881035502,-3.1314864340188,0.00173923821160986,0.0318698737103005
"PHKA2",63.0116287060936,-2.495302261787,0.815911061435868,-3.05830179259451,0.00222595278091473,0.0366393917835072
"DMRT3",10.2388377542534,-2.49528401109028,1.01053628435031,-2.46926711067534,0.0135390114779704,0.0873640016719588
"DTX1",21.2778479918721,-2.49423830311559,0.982440251156859,-2.53881933296049,0.0111227244734608,0.0787116581226257
"TMEM170B",27.8543464676124,-2.49047818319062,0.724072556825129,-3.43954229409097,0.000582698730105837,0.0199033458647268
"VLDLR",48.9566107102978,-2.48989778019322,0.753517903216693,-3.30436446110185,0.000951919924638649,0.0245399357042875
"PKIG",43.0726393623807,-2.48908185982275,0.746978472451324,-3.33220025960647,0.000861622305795579,0.0234681154014447
"COLEC12",26.7843364660005,-2.48862587324052,0.963205286288038,-2.58369208378319,0.00977490193790977,0.074232793200675
"DPYSL4",31.9781545279918,-2.48652631696194,0.823228154181618,-3.02045830713094,0.00252392454057644,0.0380869990212094
"ANXA4",28.3688236822099,-2.48565081745852,0.7987234868674,-3.11202920450889,0.00185806116863404,0.0328514180519754
"CAPN2",58.9907480914674,-2.48289289218994,0.737262867579417,-3.36771727069583,0.000757932788418893,0.0223303559344255
"MREG",35.0277057524647,-2.47805029310711,0.873006938427065,-2.83852302201849,0.00453228497725018,0.0494789644231152
"AXDND1",35.0858461402161,-2.47775231105086,0.765490763569344,-3.23681542478391,0.00120871563324321,0.0272126088001978
"LOC104843231",7.0895758338494,-2.47724355858181,1.02099257565803,-2.42630908161622,0.0152532735061074,0.0930051772389785
"GYPC",55.5874965745268,-2.47623659347267,0.754337027661788,-3.28266610635333,0.00102830383444532,0.025304088252808
"LMNB1",20.3573756536331,-2.47380851901383,0.890885029366852,-2.77679884324912,0.00548971426992152,0.0538125020419707
"TNFAIP6",25.0695853994431,-2.47325650504501,0.726674663421229,-3.4035265429522,0.000665219497237615,0.020639465108983
"RGS13",10.0576147870261,-2.46438272787018,0.955283246600937,-2.5797403405104,0.00988746291900857,0.0743987080055046
"EFHB",54.9829100487653,-2.46243917304665,0.830498512572563,-2.96501334532072,0.00302669799394171,0.0408915021828896
"NDUFA4L2",13.3550060201383,-2.45866640464183,0.99955877513827,-2.45975170824919,0.0139033165209215,0.0884769115140484
"TNS3",210.666524966941,-2.45561733673688,0.681929293608244,-3.60098526306686,0.000317013547637992,0.0154297986337494
"SLC22A15",58.9347439828269,-2.45496303157485,0.753032275015461,-3.26010333557674,0.00111371629065558,0.0261108182546268
"ME1",264.718025550856,-2.45017572785444,0.703651753873442,-3.48208572545551,0.000497524390081653,0.0185077636937224
"KCNMB4",32.3680672266017,-2.44267306733104,1.00969108306038,-2.41922812661402,0.0155534825459549,0.0939084901948325
"GDF15",6.36867514641783,-2.43348471500792,0.856464204644859,-2.84131514406604,0.00449278903576373,0.0494789644231152
